,pmid,aff,year,country,institution_type
3190,34561224,"""Laboratory of Clinical and Experimental Endocrinology, KU Leuven, Leuven, Belgium.""",2021,Belgium,private
3191,34561224,"""Centre d&#x27;Immunologie de Marseille-Luminy, INSERM, CNRS, Aix-Marseille University, Marseille, France.""",2021,France,university
3192,34561224,"""Universit\xc3\xa9 de Paris, Institut Cochin, CNRS, INSERM, Paris, France.""",2021,France,university
3193,34561224,"""Yale University School of Medicine, New Haven, CT.""",2021,United States,university
3194,34561224,"""Universit\xc3\xa9 de Paris, Institut Cochin, CNRS, INSERM, Paris, France roberto.mallone@inserm.fr.""",2021,France,university
3195,34561224,"""Department of International Health, Immunology and Microbiology, Panum Institute, Copenhagen, Denmark.""",2021,Denmark,university
3196,34561224,"""Toscana Life Sciences, Diabetes Unit and Fondazione Umberto di Mario ONLUS, Department of Medicine, Surgery and Neuroscience, University of Siena, Siena, Italy.""",2021,Italy,university
3197,34561224,"""Medical Faculty, Center for Diabetes Research and Welbio, Universit\xc3\xa9 Libre de Bruxelles, Brussels, Belgium.""",2021,Belgium,university
3198,34561224,"""Indiana Biosciences Research Institute, Indianapolis, IN.""",2021,India,institute
3199,34561224,"""ESPCI Paris, PSL University, Spectrom\xc3\xa9trie de Masse Biologique et Prot\xc3\xa9omique, CNRS UMR8249, Paris, France.""",2021,France,university
3200,34561224,"""Assistance Publique H\xc3\xb4pitaux de Paris, Service de Diab\xc3\xa9tologie et Immunologie Clinique, Cochin Hospital, Paris, France.""",2021,France,hospital
3201,15264237,"""Department of Immunology, Kurume University School of Medicine, Kurume, Fukuoka, Japan.""",2004,Japan,university
3202,12841872,"""Department of Immunology and Department of Urology, Kurume University School of Medicine, Kurume, Fukuoka 830-0011, Japan.""",2003,Japan,university
3203,34771556,"""Department of Hematology, Leiden University Medical Center, 2333 ZA Leiden, The Netherlands.""",2021,Netherlands,university
3204,34771556,"""Center for Proteomics and Metabolomics, Leiden University Medical Center, 2333 ZA Leiden, The Netherlands.""",2021,Netherlands,university
3205,34771556,"""Department of Immunology, Leiden University Medical Center, 2333 ZA Leiden, The Netherlands.""",2021,Netherlands,university
3206,12858355,"""Institute of Immunology, Medical Faculty, Technical University of Dresden, Dresden, Germany.""",2003,Germany,university
3207,34932366,"""Center for Translational Biomedical Research, University of North Carolina at Greensboro, North Carolina Research Campus, Kannapolis, North Carolina 28081, United States.""",2022,United States,university
3208,34932366,"""Department of Chemistry &amp; Biochemistry, University of North Carolina at Greensboro, Greensboro, North Carolina 27412, United States.""",2022,United States,university
3209,12949939,"""Department of Immunology, Kurume University School of Medicine, Kurume, Fukuoka, Japan. haramamo@med.kurume-u.ac.jp""",2003,Japan,university
3210,35013235,"""W.M. Keck Laboratory for Structural Biology, University of Maryland Institute for Bioscience and Biotechnology Research, Rockville, MD, 20850, USA. pierce@umd.edu.""",2022,United States,university
3211,35013235,"""Department of Cell Biology and Molecular Genetics, University of Maryland, College Park, MD, 20742, USA.""",2022,United States,university
3212,35013235,"""Department of Cell Biology and Molecular Genetics, University of Maryland, College Park, MD, 20742, USA. pierce@umd.edu.""",2022,United States,university
3213,35013235,"""Department of Histology and Embryology, Hengyang Medical School, University of South China, Hengyang, Hunan, 421001, China.""",2022,China,university
3214,35013235,"""National Research Center for Hematology, Moscow, Russia.""",2022,Russia,institute
3215,35013235,"""W.M. Keck Laboratory for Structural Biology, University of Maryland Institute for Bioscience and Biotechnology Research, Rockville, MD, 20850, USA.""",2022,United States,university
3216,35013235,"""Department of Cell Biology and Molecular Genetics, University of Maryland, College Park, MD, 20742, USA. rmariuzz@umd.edu.""",2022,United States,university
3217,35013235,"""W.M. Keck Laboratory for Structural Biology, University of Maryland Institute for Bioscience and Biotechnology Research, Rockville, MD, 20850, USA. rmariuzz@umd.edu.""",2022,United States,university
3218,34509645,"""Department of Biochemistry and Molecular Biology and Infection and Immunity Program, Monash Biomedicine Discovery Institute, Monash University, Clayton, Victoria, Australia.""",2021,Australia,university
3219,34509645,"""Department of Biochemistry and Molecular Biology and Infection and Immunity Program, Monash Biomedicine Discovery Institute, Monash University, Clayton, Victoria, Australia. Electronic address: sri.ramarathinam@monash.edu.""",2021,Australia,university
3220,34509645,"""Department of Biochemistry and Molecular Biology and Infection and Immunity Program, Monash Biomedicine Discovery Institute, Monash University, Clayton, Victoria, Australia. Electronic address: anthony.purcell@monash.edu.""",2021,Australia,university
3221,12783216,"""Department of Medicine, University of Connecticut Health Center, 263 Farmington Avenue, Farmington, CT 06030-1315, USA. chakraborty@sun.uchc.edu""",2003,United States,university
3222,14997204,"""Institute of Immunology, Medical Faculty, Technical University of Dresden, Fetscherstr. 74, Dresden 01307, Germany.""",2004,Germany,university
3223,34857854,"""Laboratory for Immunotherapy, RIKEN Center for Integrative Medical Science (IMS), Yokohama, Japan.""",2021,Japan,private
3224,34857854,"""Division of Biomedical Measurements and Diagnostics, Graduate School of Biomedical Engineering, Tohoku University, Sendai, Japan.""",2021,Japan,university
3225,34857854,"""Program for Drug Discovery and Medical Technology Platforms (DMP), RIKEN, Yokohama, Japan. shin-ichiro.fujii@riken.jp.""",2021,Japan,private
3226,34857854,"""Laboratory for Immunotherapy, RIKEN Center for Integrative Medical Science (IMS), Yokohama, Japan. shin-ichiro.fujii@riken.jp.""",2021,Japan,private
3227,34857854,"""Laboratory for Protein Functional and Structural Biology, RIKEN Center for Biosystems Dynamics Research, Yokohama, Japan.""",2021,Japan,private
3228,34857854,"""Department of Hematology, National Hospital Organization Kumamoto Medical Center, Kumamoto, Japan.""",2021,Japan,hospital
3229,34211107,"""Netherlands Proteomics Centre, Utrecht, The Netherlands. w.wu1@uu.nl.""",2021,Netherlands,private
3230,34211107,"""Biomolecular Mass Spectrometry and Proteomics, Bijvoet Center for Biomolecular Research and Utrecht Institute for Pharmaceutical Sciences, Utrecht University, Utrecht, The Netherlands.""",2021,Netherlands,university
3231,34211107,"""Biomolecular Mass Spectrometry and Proteomics, Bijvoet Center for Biomolecular Research and Utrecht Institute for Pharmaceutical Sciences, Utrecht University, Utrecht, The Netherlands. w.wu1@uu.nl.""",2021,Netherlands,university
3232,34211107,"""Netherlands Proteomics Centre, Utrecht, The Netherlands.""",2021,Netherlands,private
3233,12402309,"""Institute of Immunology, Medical Faculty, Technical University of Dresden, Dresden, Germany.""",2002,Germany,university
3234,33731925,"""Sharett Institute of Oncology, Hadassah Hebrew University Medical Center, Jerusalem, Israel.""",2021,Israel,university
3235,33731925,"""Department of Veterinary Resources, Weizmann Institute of Science, Rehovot, Israel.""",2021,Israel,university
3236,33731925,"""The Ella Lemelbaum Institute for Immuno Oncology and Melanoma, Chaim Sheba Medical Center, Tel Hashomer, Israel.""",2021,Israel,institute
3237,33731925,"""Department of Molecular Cell Biology, Weizmann Institute of Science, Rehovot, Israel. yardena.samuels@weizmann.ac.il.""",2021,Israel,university
3238,33731925,"""The Ruth and Bruce Rappaport Faculty of Medicine, Technion - Israel Institute of Technology, Haifa, Israel.""",2021,Israel,institute
3239,33731925,"""Department of Physics of Complex Systems, Weizmann Institute of Science, Rehovot, Israel.""",2021,Israel,university
3240,33731925,"""Department of Melanoma Medical Oncology, The University of Texas MD Anderson Cancer Center, Houston, TX, USA.""",2021,United States,university
3241,33731925,"""Department of Life Sciences Core Facilities, Weizmann Institute of Science, Rehovot, Israel.""",2021,Israel,university
3242,33731925,"""Tissue Typing and Immunogenetics Unit, Hadassah Medical Center, Jerusalem, Israel.""",2021,Israel,private
3243,33731925,"""Department of Mathematics and Computer Science, Open University of Israel, Raanana, Israel.""",2021,Israel,university
3244,33731925,"""Department of Biology, Technion - Israel Institute of Technology, Haifa, Israel.""",2021,Israel,university
3245,33731925,"""Department of Infectious Diseases, MD Anderson Cancer Center, Houston, TX, USA.""",2021,United States,university
3246,33731925,"""Division of Molecular Oncology and Immunology, The Netherlands Cancer Institute, Amsterdam, The Netherlands.""",2021,Netherlands,institute
3247,33731925,"""Department of Surgical Oncology, The University of Texas MD Anderson Cancer Center, Houston, TX, USA.""",2021,United States,university
3248,33731925,"""Faculty of Medicine, University of Zurich Hospital, University of Zurich, Zurich, Switzerland.""",2021,Switzerland,hospital
3249,33731925,"""MaRS Centre, Canadian Institute for Advanced Research (CIFAR) Azrieli Global Scholar, Toronto, Ontario, Canada.""",2021,Canada,institute
3250,33731925,"""Department of Chemical Research Support, Weizmann Institute of Science, Rehovot, Israel.""",2021,Israel,university
3251,33731925,"""Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel.""",2021,Israel,university
3252,33731925,"""Department of Clinical Microbiology and Immunology, Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel.""",2021,Israel,university
3253,33731925,"""Department of Computer Science and Applied Mathematics, Weizmann Institute of Science, Rehovot, Israel.""",2021,Israel,university
3254,33731925,"""Department of Molecular Cell Biology, Weizmann Institute of Science, Rehovot, Israel.""",2021,Israel,university
3255,33731925,"""Cancer Data Science Laboratory (CDSL), National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, MD, USA.""",2021,United States,institute
3256,33731925,"""Sanford Burnham Prebys Medical Discovery Institute, La Jolla, CA, USA.""",2021,United States,institute
3257,33731925,"""Department of Veterinary Pathobiology, Texas A&amp;M University, Houston, TX, USA.""",2021,United States,university
3258,33731925,"""Department of Genomic Medicine, The University of Texas MD Anderson Cancer Center, Houston, TX, USA.""",2021,United States,university
3259,33731925,"""Wellcome Sanger Institute, Cambridge, UK.""",2021,United Kingdom,institute
3260,33731925,"""The de Botton Institute for Protein Profiling, The Nancy and Stephen Grand Israel National Center for Personalized Medicine, Weizmann Institute of Science, Rehovot, Israel.""",2021,Israel,institute
3261,11547122,"""Pharmacology Division, Department of Urology, Transplantation Unit, National Cancer Center, Chuo-ku, Tokyo, Japan.""",2001,Japan,university
3262,11034097,"""Department of Laboratory Research, Cantonal Hospital St Gall, Gallen, Switzerland.""",2000,Switzerland,hospital
3263,11801539,"""Laboratory of Tumor Immunology and Biology, Center for Cancer Research, National Cancer Institute, NIH, Bethesda, Maryland 20892, USA.""",2002,United States,institute
3264,12391194,"""Division of Medical Oncology, Institut National de la Sant\xc3\xa9 et de la Recherche M\xc3\xa9dicale Unit\xc3\xa9 d&#x27;Immunit\xc3\xa9 Cellulaire Antivirale, Institut Pasteur, Paris, France. francini@unisi.it""",2002,France,institute
3265,17397028,"""Laboratory of Tumor Immunology and Biology, Center for Cancer Research, National Cancer Institute, NIH, Bethesda, MD.""",2007,Moldova,institute
3266,17853904,"""Division of Immunology, Department of Biology, Postbox M661, Universitatstrasse 10, University of Constance, Konstanz D-78457, Germany.""",2007,Germany,university
3267,35051231,"""NIHR Southampton BRC, UHS NHS FT, Southampton, United Kingdom.""",2022,United Kingdom,private
3268,35051231,"""Centre for Proteomic Research, Biological Sciences and Institute for Life Sciences, University of Southampton, Southampton, United Kingdom.""",2022,United Kingdom,university
3269,35051231,"""Clinical and Experimental Sciences, Sir Henry Wellcome Laboratories, Faculty of Medicine, University of Southampton, Southampton, United Kingdom.""",2022,United Kingdom,university
3270,35051231,"""Centre for Cancer Immunology and Institute for Life Sciences, Faculty of Medicine, University of Southampton, Southampton, United Kingdom.""",2022,United Kingdom,university
3271,35194575,"""School of Medicine, Jinan University, Guangzhou 510000, China.""",2022,China,university
3272,35194575,"""Arthritis Institute of Integrated Traditional Chinese and Western Medicine, Shanghai Academy of Traditional Chinese Medicine, Shanghai University of Chinese Traditional Medicine, Shanghai 200052, China.""",2022,China,university
3273,35194575,"""Biomedical Translational Research Institute, Jinan University, Guangzhou 510000, China.""",2022,China,university
